"Sex"	"LatestYears_1_5_10"	"USCS Sites"	"Race and origin recode with AllRaceEth"	"Age-Adjusted Rate"	"Standard Error"	"Lower Confidence Interval"	"Upper Confidence Interval"	"Count"	"Population"
"Female"	"10yrs+2007_2016"	"Pancreas"	"AllRaceEth"	11.122	0.024	11.074	11.170	215882	1587889869
"Female"	"10yrs+2007_2016"	"Pancreas"	"Non-Hispanic White"	10.852	0.028	10.798	10.906	162543	1018052581
"Female"	"10yrs+2007_2016"	"Pancreas"	"Non-Hispanic Black"	14.649	0.089	14.476	14.824	28310	209952147
"Female"	"10yrs+2007_2016"	"Pancreas"	"Non-Hispanic American Indian/Alaska Native"	9.728	0.310	9.131	10.353	1076	13270567
"Female"	"10yrs+2007_2016"	"Pancreas"	"Non-Hispanic Asian or Pacific Islander"	8.716	0.107	8.508	8.928	6905	89640507
"Female"	"10yrs+2007_2016"	"Pancreas"	"Hispanic (All Races)"	10.518	0.084	10.354	10.684	16449	256974067
"Female"	"10yrs+2007_2016"	"Pancreas"	"Non-Hispanic Unknown Race"	 	 	 	 	599	0
"Female"	"10yrs+2007_2016"	"Larynx"	"AllRaceEth"	1.357	0.009	1.341	1.374	25946	1587889869
"Female"	"10yrs+2007_2016"	"Larynx"	"Non-Hispanic White"	1.468	0.010	1.448	1.489	20704	1018052581
"Female"	"10yrs+2007_2016"	"Larynx"	"Non-Hispanic Black"	1.712	0.029	1.656	1.770	3604	209952147
"Female"	"10yrs+2007_2016"	"Larynx"	"Non-Hispanic American Indian/Alaska Native"	1.281	0.105	1.083	1.504	161	13270567
"Female"	"10yrs+2007_2016"	"Larynx"	"Non-Hispanic Asian or Pacific Islander"	0.283	0.019	0.248	0.323	235	89640507
"Female"	"10yrs+2007_2016"	"Larynx"	"Hispanic (All Races)"	0.661	0.020	0.622	0.701	1143	256974067
"Female"	"10yrs+2007_2016"	"Larynx"	"Non-Hispanic Unknown Race"	 	 	 	 	99	0
"Female"	"10yrs+2007_2016"	"Lung and Bronchus"	"AllRaceEth"	53.688	0.054	53.583	53.793	1027894	1587889869
"Female"	"10yrs+2007_2016"	"Lung and Bronchus"	"Non-Hispanic White"	58.508	0.064	58.382	58.635	856104	1018052581
"Female"	"10yrs+2007_2016"	"Lung and Bronchus"	"Non-Hispanic Black"	50.712	0.164	50.391	51.034	99836	209952147
"Female"	"10yrs+2007_2016"	"Lung and Bronchus"	"Non-Hispanic American Indian/Alaska Native"	52.192	0.713	50.804	53.607	5827	13270567
"Female"	"10yrs+2007_2016"	"Lung and Bronchus"	"Non-Hispanic Asian or Pacific Islander"	28.748	0.192	28.373	29.127	23362	89640507
"Female"	"10yrs+2007_2016"	"Lung and Bronchus"	"Hispanic (All Races)"	25.901	0.132	25.643	26.160	40581	256974067
"Female"	"10yrs+2007_2016"	"Lung and Bronchus"	"Non-Hispanic Unknown Race"	 	 	 	 	2184	0
"Female"	"10yrs+2007_2016"	"Melanoma of the Skin"	"AllRaceEth"	16.848	0.031	16.787	16.910	298447	1587889869
"Female"	"10yrs+2007_2016"	"Melanoma of the Skin"	"Non-Hispanic White"	22.250	0.044	22.163	22.337	275231	1018052581
"Female"	"10yrs+2007_2016"	"Melanoma of the Skin"	"Non-Hispanic Black"	0.984	0.023	0.940	1.030	1924	209952147
"Female"	"10yrs+2007_2016"	"Melanoma of the Skin"	"Non-Hispanic American Indian/Alaska Native"	6.817	0.247	6.341	7.317	815	13270567
"Female"	"10yrs+2007_2016"	"Melanoma of the Skin"	"Non-Hispanic Asian or Pacific Islander"	1.255	0.039	1.181	1.333	1102	89640507
"Female"	"10yrs+2007_2016"	"Melanoma of the Skin"	"Hispanic (All Races)"	4.402	0.050	4.305	4.501	8434	256974067
"Female"	"10yrs+2007_2016"	"Melanoma of the Skin"	"Non-Hispanic Unknown Race"	 	 	 	 	10941	0
"Female"	"10yrs+2007_2016"	"Breast"	"AllRaceEth"	125.522	0.084	125.357	125.687	2303391	1587889869
"Female"	"10yrs+2007_2016"	"Breast"	"Non-Hispanic White"	130.590	0.102	130.390	130.791	1758376	1018052581
"Female"	"10yrs+2007_2016"	"Breast"	"Non-Hispanic Black"	127.012	0.254	126.514	127.511	258316	209952147
"Female"	"10yrs+2007_2016"	"Breast"	"Non-Hispanic American Indian/Alaska Native"	100.514	0.939	98.682	102.372	12278	13270567
"Female"	"10yrs+2007_2016"	"Breast"	"Non-Hispanic Asian or Pacific Islander"	93.630	0.326	92.991	94.272	84752	89640507
"Female"	"10yrs+2007_2016"	"Breast"	"Hispanic (All Races)"	95.222	0.233	94.766	95.679	176834	256974067
"Female"	"10yrs+2007_2016"	"Breast"	"Non-Hispanic Unknown Race"	 	 	 	 	12835	0
"Female"	"10yrs+2007_2016"	"Cervix Uteri"	"AllRaceEth"	7.787	0.022	7.744	7.831	127581	1587889869
"Female"	"10yrs+2007_2016"	"Cervix Uteri"	"Non-Hispanic White"	7.193	0.027	7.140	7.246	78185	1018052581
"Female"	"10yrs+2007_2016"	"Cervix Uteri"	"Non-Hispanic Black"	9.767	0.071	9.629	9.906	19706	209952147
"Female"	"10yrs+2007_2016"	"Cervix Uteri"	"Non-Hispanic American Indian/Alaska Native"	9.546	0.285	8.996	10.121	1173	13270567
"Female"	"10yrs+2007_2016"	"Cervix Uteri"	"Non-Hispanic Asian or Pacific Islander"	6.435	0.085	6.269	6.603	5903	89640507
"Female"	"10yrs+2007_2016"	"Cervix Uteri"	"Hispanic (All Races)"	10.227	0.072	10.087	10.369	21503	256974067
"Female"	"10yrs+2007_2016"	"Cervix Uteri"	"Non-Hispanic Unknown Race"	 	 	 	 	1111	0
"Female"	"10yrs+2007_2016"	"Corpus and Uterus, NOS"	"AllRaceEth"	26.056	0.038	25.983	26.130	496789	1587889869
"Female"	"10yrs+2007_2016"	"Corpus and Uterus, NOS"	"Non-Hispanic White"	26.771	0.045	26.683	26.859	377660	1018052581
"Female"	"10yrs+2007_2016"	"Corpus and Uterus, NOS"	"Non-Hispanic Black"	25.695	0.114	25.473	25.919	53062	209952147
"Female"	"10yrs+2007_2016"	"Corpus and Uterus, NOS"	"Non-Hispanic American Indian/Alaska Native"	23.126	0.441	22.269	24.007	2932	13270567
"Female"	"10yrs+2007_2016"	"Corpus and Uterus, NOS"	"Non-Hispanic Asian or Pacific Islander"	18.800	0.145	18.518	19.086	17410	89640507
"Female"	"10yrs+2007_2016"	"Corpus and Uterus, NOS"	"Hispanic (All Races)"	22.576	0.113	22.356	22.797	42475	256974067
"Female"	"10yrs+2007_2016"	"Corpus and Uterus, NOS"	"Non-Hispanic Unknown Race"	 	 	 	 	3250	0
"Female"	"10yrs+2007_2016"	"Ovary"	"AllRaceEth"	11.785	0.026	11.735	11.835	217780	1587889869
"Female"	"10yrs+2007_2016"	"Ovary"	"Non-Hispanic White"	12.306	0.031	12.246	12.368	167629	1018052581
"Female"	"10yrs+2007_2016"	"Ovary"	"Non-Hispanic Black"	9.573	0.070	9.436	9.711	19297	209952147
"Female"	"10yrs+2007_2016"	"Ovary"	"Non-Hispanic American Indian/Alaska Native"	11.265	0.317	10.653	11.903	1361	13270567
"Female"	"10yrs+2007_2016"	"Ovary"	"Non-Hispanic Asian or Pacific Islander"	9.509	0.104	9.305	9.716	8558	89640507
"Female"	"10yrs+2007_2016"	"Ovary"	"Hispanic (All Races)"	10.662	0.078	10.509	10.817	19973	256974067
"Female"	"10yrs+2007_2016"	"Ovary"	"Non-Hispanic Unknown Race"	 	 	 	 	962	0
"Female"	"10yrs+2007_2016"	"Prostate"	"AllRaceEth"	 	 	 	 	 	1587889869
"Female"	"10yrs+2007_2016"	"Prostate"	"Non-Hispanic White"	 	 	 	 	 	1018052581
"Female"	"10yrs+2007_2016"	"Prostate"	"Non-Hispanic Black"	 	 	 	 	 	209952147
"Female"	"10yrs+2007_2016"	"Prostate"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	13270567
"Female"	"10yrs+2007_2016"	"Prostate"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	89640507
"Female"	"10yrs+2007_2016"	"Prostate"	"Hispanic (All Races)"	 	 	 	 	 	256974067
"Female"	"10yrs+2007_2016"	"Prostate"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Female"	"10yrs+2007_2016"	"Testis"	"AllRaceEth"	 	 	 	 	 	1587889869
"Female"	"10yrs+2007_2016"	"Testis"	"Non-Hispanic White"	 	 	 	 	 	1018052581
"Female"	"10yrs+2007_2016"	"Testis"	"Non-Hispanic Black"	 	 	 	 	 	209952147
"Female"	"10yrs+2007_2016"	"Testis"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	13270567
"Female"	"10yrs+2007_2016"	"Testis"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	89640507
"Female"	"10yrs+2007_2016"	"Testis"	"Hispanic (All Races)"	 	 	 	 	 	256974067
"Female"	"10yrs+2007_2016"	"Testis"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Female"	"10yrs+2007_2016"	"Urinary Bladder"	"AllRaceEth"	9.000	0.022	8.957	9.043	174567	1587889869
"Female"	"10yrs+2007_2016"	"Urinary Bladder"	"Non-Hispanic White"	9.933	0.026	9.881	9.985	148295	1018052581
"Female"	"10yrs+2007_2016"	"Urinary Bladder"	"Non-Hispanic Black"	6.780	0.061	6.661	6.901	12798	209952147
"Female"	"10yrs+2007_2016"	"Urinary Bladder"	"Non-Hispanic American Indian/Alaska Native"	5.475	0.234	5.025	5.952	593	13270567
"Female"	"10yrs+2007_2016"	"Urinary Bladder"	"Non-Hispanic Asian or Pacific Islander"	3.794	0.071	3.657	3.935	2985	89640507
"Female"	"10yrs+2007_2016"	"Urinary Bladder"	"Hispanic (All Races)"	5.209	0.060	5.093	5.327	8040	256974067
"Female"	"10yrs+2007_2016"	"Urinary Bladder"	"Non-Hispanic Unknown Race"	 	 	 	 	1856	0
"Female"	"10yrs+2007_2016"	"Kidney and Renal Pelvis"	"AllRaceEth"	11.552	0.025	11.502	11.602	214581	1587889869
"Female"	"10yrs+2007_2016"	"Kidney and Renal Pelvis"	"Non-Hispanic White"	11.543	0.030	11.484	11.602	158415	1018052581
"Female"	"10yrs+2007_2016"	"Kidney and Renal Pelvis"	"Non-Hispanic Black"	13.269	0.083	13.107	13.432	26724	209952147
"Female"	"10yrs+2007_2016"	"Kidney and Renal Pelvis"	"Non-Hispanic American Indian/Alaska Native"	16.307	0.381	15.569	17.070	1976	13270567
"Female"	"10yrs+2007_2016"	"Kidney and Renal Pelvis"	"Non-Hispanic Asian or Pacific Islander"	5.212	0.080	5.057	5.371	4426	89640507
"Female"	"10yrs+2007_2016"	"Kidney and Renal Pelvis"	"Hispanic (All Races)"	12.260	0.085	12.094	12.429	22118	256974067
"Female"	"10yrs+2007_2016"	"Kidney and Renal Pelvis"	"Non-Hispanic Unknown Race"	 	 	 	 	922	0
"Female"	"10yrs+2007_2016"	"Brain and Other Nervous System"	"AllRaceEth"	5.700	0.018	5.664	5.736	99537	1587889869
"Female"	"10yrs+2007_2016"	"Brain and Other Nervous System"	"Non-Hispanic White"	6.417	0.024	6.370	6.465	78168	1018052581
"Female"	"10yrs+2007_2016"	"Brain and Other Nervous System"	"Non-Hispanic Black"	3.687	0.043	3.603	3.772	7533	209952147
"Female"	"10yrs+2007_2016"	"Brain and Other Nervous System"	"Non-Hispanic American Indian/Alaska Native"	4.127	0.188	3.766	4.511	515	13270567
"Female"	"10yrs+2007_2016"	"Brain and Other Nervous System"	"Non-Hispanic Asian or Pacific Islander"	3.253	0.062	3.131	3.377	2814	89640507
"Female"	"10yrs+2007_2016"	"Brain and Other Nervous System"	"Hispanic (All Races)"	4.674	0.050	4.577	4.772	9914	256974067
"Female"	"10yrs+2007_2016"	"Brain and Other Nervous System"	"Non-Hispanic Unknown Race"	 	 	 	 	593	0
"Female"	"10yrs+2007_2016"	"Thyroid"	"AllRaceEth"	20.671	0.036	20.600	20.742	341434	1587889869
"Female"	"10yrs+2007_2016"	"Thyroid"	"Non-Hispanic White"	22.159	0.047	22.068	22.251	243548	1018052581
"Female"	"10yrs+2007_2016"	"Thyroid"	"Non-Hispanic Black"	13.315	0.082	13.155	13.475	27408	209952147
"Female"	"10yrs+2007_2016"	"Thyroid"	"Non-Hispanic American Indian/Alaska Native"	16.098	0.365	15.391	16.829	2037	13270567
"Female"	"10yrs+2007_2016"	"Thyroid"	"Non-Hispanic Asian or Pacific Islander"	21.802	0.154	21.502	22.106	20524	89640507
"Female"	"10yrs+2007_2016"	"Thyroid"	"Hispanic (All Races)"	20.282	0.099	20.088	20.478	44212	256974067
"Female"	"10yrs+2007_2016"	"Thyroid"	"Non-Hispanic Unknown Race"	 	 	 	 	3705	0
"Female"	"10yrs+2007_2016"	"Hodgkin Lymphoma"	"AllRaceEth"	2.421	0.012	2.397	2.446	39019	1587889869
"Female"	"10yrs+2007_2016"	"Hodgkin Lymphoma"	"Non-Hispanic White"	2.675	0.017	2.643	2.708	27595	1018052581
"Female"	"10yrs+2007_2016"	"Hodgkin Lymphoma"	"Non-Hispanic Black"	2.367	0.034	2.301	2.435	4988	209952147
"Female"	"10yrs+2007_2016"	"Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	1.385	0.107	1.182	1.612	177	13270567
"Female"	"10yrs+2007_2016"	"Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	1.080	0.035	1.013	1.151	996	89640507
"Female"	"10yrs+2007_2016"	"Hodgkin Lymphoma"	"Hispanic (All Races)"	2.099	0.032	2.037	2.162	4878	256974067
"Female"	"10yrs+2007_2016"	"Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	385	0
"Female"	"10yrs+2007_2016"	"Non-Hodgkin Lymphoma"	"AllRaceEth"	16.421	0.030	16.362	16.480	307426	1587889869
"Female"	"10yrs+2007_2016"	"Non-Hodgkin Lymphoma"	"Non-Hispanic White"	17.077	0.036	17.007	17.148	241213	1018052581
"Female"	"10yrs+2007_2016"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Black"	12.447	0.080	12.290	12.606	24892	209952147
"Female"	"10yrs+2007_2016"	"Non-Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	13.637	0.361	12.938	14.362	1550	13270567
"Female"	"10yrs+2007_2016"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	11.136	0.117	10.907	11.368	9402	89640507
"Female"	"10yrs+2007_2016"	"Non-Hodgkin Lymphoma"	"Hispanic (All Races)"	15.819	0.099	15.625	16.015	27324	256974067
"Female"	"10yrs+2007_2016"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	3045	0
"Female"	"10yrs+2007_2016"	"Myeloma"	"AllRaceEth"	5.494	0.017	5.460	5.528	105072	1587889869
"Female"	"10yrs+2007_2016"	"Myeloma"	"Non-Hispanic White"	4.655	0.018	4.619	4.691	68460	1018052581
"Female"	"10yrs+2007_2016"	"Myeloma"	"Non-Hispanic Black"	12.046	0.080	11.890	12.204	23595	209952147
"Female"	"10yrs+2007_2016"	"Myeloma"	"Non-Hispanic American Indian/Alaska Native"	5.337	0.226	4.903	5.799	605	13270567
"Female"	"10yrs+2007_2016"	"Myeloma"	"Non-Hispanic Asian or Pacific Islander"	3.148	0.063	3.026	3.274	2615	89640507
"Female"	"10yrs+2007_2016"	"Myeloma"	"Hispanic (All Races)"	5.595	0.060	5.478	5.715	9124	256974067
"Female"	"10yrs+2007_2016"	"Myeloma"	"Non-Hispanic Unknown Race"	 	 	 	 	673	0
"Female"	"10yrs+2007_2016"	"Leukemias"	"AllRaceEth"	11.228	0.025	11.178	11.277	205687	1587889869
"Female"	"10yrs+2007_2016"	"Leukemias"	"Non-Hispanic White"	11.701	0.031	11.640	11.761	158912	1018052581
"Female"	"10yrs+2007_2016"	"Leukemias"	"Non-Hispanic Black"	9.181	0.069	9.046	9.318	18158	209952147
"Female"	"10yrs+2007_2016"	"Leukemias"	"Non-Hispanic American Indian/Alaska Native"	9.344	0.290	8.785	9.928	1120	13270567
"Female"	"10yrs+2007_2016"	"Leukemias"	"Non-Hispanic Asian or Pacific Islander"	6.541	0.090	6.366	6.719	5529	89640507
"Female"	"10yrs+2007_2016"	"Leukemias"	"Hispanic (All Races)"	9.715	0.074	9.570	9.861	19579	256974067
"Female"	"10yrs+2007_2016"	"Leukemias"	"Non-Hispanic Unknown Race"	 	 	 	 	2389	0
"Female"	"10yrs+2007_2016"	"Mesothelioma"	"AllRaceEth"	0.413	0.005	0.403	0.422	7809	1587889869
"Female"	"10yrs+2007_2016"	"Mesothelioma"	"Non-Hispanic White"	0.457	0.006	0.445	0.468	6611	1018052581
"Female"	"10yrs+2007_2016"	"Mesothelioma"	"Non-Hispanic Black"	0.207	0.011	0.187	0.228	399	209952147
"Female"	"10yrs+2007_2016"	"Mesothelioma"	"Non-Hispanic American Indian/Alaska Native"	0.353	0.059	0.247	0.487	39	13270567
"Female"	"10yrs+2007_2016"	"Mesothelioma"	"Non-Hispanic Asian or Pacific Islander"	0.173	0.015	0.145	0.204	141	89640507
"Female"	"10yrs+2007_2016"	"Mesothelioma"	"Hispanic (All Races)"	0.356	0.015	0.327	0.386	599	256974067
"Female"	"10yrs+2007_2016"	"Mesothelioma"	"Non-Hispanic Unknown Race"	 	 	 	 	20	0
"Female"	"10yrs+2007_2016"	"Kaposi Sarcoma"	"AllRaceEth"	0.074	0.002	0.070	0.078	1368	1587889869
"Female"	"10yrs+2007_2016"	"Kaposi Sarcoma"	"Non-Hispanic White"	0.045	0.002	0.041	0.048	692	1018052581
"Female"	"10yrs+2007_2016"	"Kaposi Sarcoma"	"Non-Hispanic Black"	0.169	0.009	0.151	0.188	330	209952147
"Female"	"10yrs+2007_2016"	"Kaposi Sarcoma"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	13270567
"Female"	"10yrs+2007_2016"	"Kaposi Sarcoma"	"Non-Hispanic Asian or Pacific Islander"	0.032	0.007	0.021	0.047	25	89640507
"Female"	"10yrs+2007_2016"	"Kaposi Sarcoma"	"Hispanic (All Races)"	0.179	0.011	0.157	0.202	263	256974067
"Female"	"10yrs+2007_2016"	"Kaposi Sarcoma"	"Non-Hispanic Unknown Race"	 	 	 	 	52	0
