"Sex"	"LatestYears_1_5_10"	"USCS Sites"	"Race and origin recode with AllRaceEth"	"Age-Adjusted Rate"	"Standard Error"	"Lower Confidence Interval"	"Upper Confidence Interval"	"Count"	"Population"
"Female"	"10yrs_2009_2018"	"Pancreas"	"AllRaceEth"	11.310	0.024	11.262	11.357	228188	1609495410
"Female"	"10yrs_2009_2018"	"Pancreas"	"Non-Hispanic White"	11.025	0.027	10.971	11.079	169451	1018125162
"Female"	"10yrs_2009_2018"	"Pancreas"	"Non-Hispanic Black"	14.842	0.087	14.673	15.013	30492	214151267
"Female"	"10yrs_2009_2018"	"Pancreas"	"Non-Hispanic American Indian/Alaska Native"	10.102	0.302	9.519	10.711	1208	13479424
"Female"	"10yrs_2009_2018"	"Pancreas"	"Non-Hispanic Asian or Pacific Islander"	8.856	0.102	8.657	9.058	7824	94961593
"Female"	"10yrs_2009_2018"	"Pancreas"	"Hispanic (All Races)"	10.711	0.081	10.553	10.871	18512	268777964
"Female"	"10yrs_2009_2018"	"Pancreas"	"Non-Hispanic Unknown Race"	 	 	 	 	701	0
"Female"	"10yrs_2009_2018"	"Larynx"	"AllRaceEth"	1.299	0.008	1.283	1.316	25883	1609495410
"Female"	"10yrs_2009_2018"	"Larynx"	"Non-Hispanic White"	1.418	0.010	1.398	1.438	20540	1018125162
"Female"	"10yrs_2009_2018"	"Larynx"	"Non-Hispanic Black"	1.619	0.028	1.565	1.674	3602	214151267
"Female"	"10yrs_2009_2018"	"Larynx"	"Non-Hispanic American Indian/Alaska Native"	1.238	0.099	1.053	1.448	169	13479424
"Female"	"10yrs_2009_2018"	"Larynx"	"Non-Hispanic Asian or Pacific Islander"	0.258	0.017	0.226	0.294	237	94961593
"Female"	"10yrs_2009_2018"	"Larynx"	"Hispanic (All Races)"	0.647	0.019	0.610	0.685	1222	268777964
"Female"	"10yrs_2009_2018"	"Larynx"	"Non-Hispanic Unknown Race"	 	 	 	 	113	0
"Female"	"10yrs_2009_2018"	"Lung and Bronchus"	"AllRaceEth"	52.460	0.052	52.359	52.562	1049779	1609495410
"Female"	"10yrs_2009_2018"	"Lung and Bronchus"	"Non-Hispanic White"	57.410	0.063	57.286	57.533	868107	1018125162
"Female"	"10yrs_2009_2018"	"Lung and Bronchus"	"Non-Hispanic Black"	49.441	0.157	49.134	49.750	103415	214151267
"Female"	"10yrs_2009_2018"	"Lung and Bronchus"	"Non-Hispanic American Indian/Alaska Native"	52.248	0.683	50.919	53.603	6334	13479424
"Female"	"10yrs_2009_2018"	"Lung and Bronchus"	"Non-Hispanic Asian or Pacific Islander"	28.673	0.182	28.317	29.031	25826	94961593
"Female"	"10yrs_2009_2018"	"Lung and Bronchus"	"Hispanic (All Races)"	25.305	0.124	25.062	25.550	43524	268777964
"Female"	"10yrs_2009_2018"	"Lung and Bronchus"	"Non-Hispanic Unknown Race"	 	 	 	 	2573	0
"Female"	"10yrs_2009_2018"	"Melanoma of the Skin"	"AllRaceEth"	17.303	0.032	17.241	17.365	316297	1609495410
"Female"	"10yrs_2009_2018"	"Melanoma of the Skin"	"Non-Hispanic White"	23.005	0.045	22.916	23.093	290094	1018125162
"Female"	"10yrs_2009_2018"	"Melanoma of the Skin"	"Non-Hispanic Black"	0.943	0.022	0.900	0.986	1939	214151267
"Female"	"10yrs_2009_2018"	"Melanoma of the Skin"	"Non-Hispanic American Indian/Alaska Native"	7.019	0.244	6.549	7.514	877	13479424
"Female"	"10yrs_2009_2018"	"Melanoma of the Skin"	"Non-Hispanic Asian or Pacific Islander"	1.215	0.036	1.145	1.288	1158	94961593
"Female"	"10yrs_2009_2018"	"Melanoma of the Skin"	"Hispanic (All Races)"	4.474	0.048	4.380	4.570	9196	268777964
"Female"	"10yrs_2009_2018"	"Melanoma of the Skin"	"Non-Hispanic Unknown Race"	 	 	 	 	13033	0
"Female"	"10yrs_2009_2018"	"Breast"	"AllRaceEth"	126.220	0.084	126.056	126.384	2389277	1609495410
"Female"	"10yrs_2009_2018"	"Breast"	"Non-Hispanic White"	131.481	0.102	131.280	131.681	1802206	1018125162
"Female"	"10yrs_2009_2018"	"Breast"	"Non-Hispanic Black"	127.443	0.249	126.955	127.933	271060	214151267
"Female"	"10yrs_2009_2018"	"Breast"	"Non-Hispanic American Indian/Alaska Native"	101.387	0.917	99.598	103.200	13052	13479424
"Female"	"10yrs_2009_2018"	"Breast"	"Non-Hispanic Asian or Pacific Islander"	96.463	0.318	95.841	97.088	94509	94961593
"Female"	"10yrs_2009_2018"	"Breast"	"Hispanic (All Races)"	96.246	0.224	95.807	96.687	193755	268777964
"Female"	"10yrs_2009_2018"	"Breast"	"Non-Hispanic Unknown Race"	 	 	 	 	14695	0
"Female"	"10yrs_2009_2018"	"Cervix Uteri"	"AllRaceEth"	7.710	0.022	7.667	7.753	128211	1609495410
"Female"	"10yrs_2009_2018"	"Cervix Uteri"	"Non-Hispanic White"	7.183	0.027	7.130	7.236	77939	1018125162
"Female"	"10yrs_2009_2018"	"Cervix Uteri"	"Non-Hispanic Black"	9.374	0.068	9.241	9.509	19545	214151267
"Female"	"10yrs_2009_2018"	"Cervix Uteri"	"Non-Hispanic American Indian/Alaska Native"	9.721	0.284	9.171	10.294	1222	13479424
"Female"	"10yrs_2009_2018"	"Cervix Uteri"	"Non-Hispanic Asian or Pacific Islander"	6.278	0.081	6.121	6.438	6193	94961593
"Female"	"10yrs_2009_2018"	"Cervix Uteri"	"Hispanic (All Races)"	9.845	0.068	9.713	9.979	22115	268777964
"Female"	"10yrs_2009_2018"	"Cervix Uteri"	"Non-Hispanic Unknown Race"	 	 	 	 	1197	0
"Female"	"10yrs_2009_2018"	"Corpus and Uterus, NOS"	"AllRaceEth"	26.658	0.037	26.585	26.732	527375	1609495410
"Female"	"10yrs_2009_2018"	"Corpus and Uterus, NOS"	"Non-Hispanic White"	27.225	0.045	27.137	27.313	393653	1018125162
"Female"	"10yrs_2009_2018"	"Corpus and Uterus, NOS"	"Non-Hispanic Black"	26.813	0.113	26.592	27.035	58856	214151267
"Female"	"10yrs_2009_2018"	"Corpus and Uterus, NOS"	"Non-Hispanic American Indian/Alaska Native"	23.940	0.437	23.091	24.813	3193	13479424
"Female"	"10yrs_2009_2018"	"Corpus and Uterus, NOS"	"Non-Hispanic Asian or Pacific Islander"	19.743	0.142	19.466	20.024	19814	94961593
"Female"	"10yrs_2009_2018"	"Corpus and Uterus, NOS"	"Hispanic (All Races)"	23.546	0.110	23.331	23.763	48198	268777964
"Female"	"10yrs_2009_2018"	"Corpus and Uterus, NOS"	"Non-Hispanic Unknown Race"	 	 	 	 	3661	0
"Female"	"10yrs_2009_2018"	"Ovary"	"AllRaceEth"	11.282	0.025	11.233	11.331	214800	1609495410
"Female"	"10yrs_2009_2018"	"Ovary"	"Non-Hispanic White"	11.742	0.030	11.683	11.802	162572	1018125162
"Female"	"10yrs_2009_2018"	"Ovary"	"Non-Hispanic Black"	9.233	0.067	9.102	9.366	19550	214151267
"Female"	"10yrs_2009_2018"	"Ovary"	"Non-Hispanic American Indian/Alaska Native"	11.070	0.305	10.481	11.684	1409	13479424
"Female"	"10yrs_2009_2018"	"Ovary"	"Non-Hispanic Asian or Pacific Islander"	9.347	0.099	9.154	9.544	9104	94961593
"Female"	"10yrs_2009_2018"	"Ovary"	"Hispanic (All Races)"	10.350	0.074	10.206	10.495	21071	268777964
"Female"	"10yrs_2009_2018"	"Ovary"	"Non-Hispanic Unknown Race"	 	 	 	 	1094	0
"Female"	"10yrs_2009_2018"	"Prostate"	"AllRaceEth"	 	 	 	 	 	1609495410
"Female"	"10yrs_2009_2018"	"Prostate"	"Non-Hispanic White"	 	 	 	 	 	1018125162
"Female"	"10yrs_2009_2018"	"Prostate"	"Non-Hispanic Black"	 	 	 	 	 	214151267
"Female"	"10yrs_2009_2018"	"Prostate"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	13479424
"Female"	"10yrs_2009_2018"	"Prostate"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	94961593
"Female"	"10yrs_2009_2018"	"Prostate"	"Hispanic (All Races)"	 	 	 	 	 	268777964
"Female"	"10yrs_2009_2018"	"Prostate"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Female"	"10yrs_2009_2018"	"Testis"	"AllRaceEth"	 	 	 	 	 	1609495410
"Female"	"10yrs_2009_2018"	"Testis"	"Non-Hispanic White"	 	 	 	 	 	1018125162
"Female"	"10yrs_2009_2018"	"Testis"	"Non-Hispanic Black"	 	 	 	 	 	214151267
"Female"	"10yrs_2009_2018"	"Testis"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	13479424
"Female"	"10yrs_2009_2018"	"Testis"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	94961593
"Female"	"10yrs_2009_2018"	"Testis"	"Hispanic (All Races)"	 	 	 	 	 	268777964
"Female"	"10yrs_2009_2018"	"Testis"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Female"	"10yrs_2009_2018"	"Urinary Bladder"	"AllRaceEth"	8.773	0.021	8.732	8.815	177162	1609495410
"Female"	"10yrs_2009_2018"	"Urinary Bladder"	"Non-Hispanic White"	9.713	0.026	9.663	9.764	149123	1018125162
"Female"	"10yrs_2009_2018"	"Urinary Bladder"	"Non-Hispanic Black"	6.680	0.059	6.565	6.796	13403	214151267
"Female"	"10yrs_2009_2018"	"Urinary Bladder"	"Non-Hispanic American Indian/Alaska Native"	5.630	0.228	5.192	6.092	663	13479424
"Female"	"10yrs_2009_2018"	"Urinary Bladder"	"Non-Hispanic Asian or Pacific Islander"	3.712	0.066	3.583	3.843	3261	94961593
"Female"	"10yrs_2009_2018"	"Urinary Bladder"	"Hispanic (All Races)"	5.121	0.056	5.011	5.232	8721	268777964
"Female"	"10yrs_2009_2018"	"Urinary Bladder"	"Non-Hispanic Unknown Race"	 	 	 	 	1991	0
"Female"	"10yrs_2009_2018"	"Kidney and Renal Pelvis"	"AllRaceEth"	11.689	0.025	11.640	11.739	224488	1609495410
"Female"	"10yrs_2009_2018"	"Kidney and Renal Pelvis"	"Non-Hispanic White"	11.664	0.030	11.605	11.723	163139	1018125162
"Female"	"10yrs_2009_2018"	"Kidney and Renal Pelvis"	"Non-Hispanic Black"	13.399	0.081	13.241	13.559	28458	214151267
"Female"	"10yrs_2009_2018"	"Kidney and Renal Pelvis"	"Non-Hispanic American Indian/Alaska Native"	16.934	0.375	16.208	17.685	2186	13479424
"Female"	"10yrs_2009_2018"	"Kidney and Renal Pelvis"	"Non-Hispanic Asian or Pacific Islander"	5.300	0.077	5.151	5.453	4961	94961593
"Female"	"10yrs_2009_2018"	"Kidney and Renal Pelvis"	"Hispanic (All Races)"	12.561	0.082	12.399	12.723	24707	268777964
"Female"	"10yrs_2009_2018"	"Kidney and Renal Pelvis"	"Non-Hispanic Unknown Race"	 	 	 	 	1037	0
"Female"	"10yrs_2009_2018"	"Brain and Other Nervous System"	"AllRaceEth"	5.606	0.018	5.571	5.642	100571	1609495410
"Female"	"10yrs_2009_2018"	"Brain and Other Nervous System"	"Non-Hispanic White"	6.338	0.024	6.291	6.385	78258	1018125162
"Female"	"10yrs_2009_2018"	"Brain and Other Nervous System"	"Non-Hispanic Black"	3.623	0.042	3.541	3.706	7667	214151267
"Female"	"10yrs_2009_2018"	"Brain and Other Nervous System"	"Non-Hispanic American Indian/Alaska Native"	4.012	0.180	3.667	4.380	526	13479424
"Female"	"10yrs_2009_2018"	"Brain and Other Nervous System"	"Non-Hispanic Asian or Pacific Islander"	3.225	0.060	3.109	3.344	3006	94961593
"Female"	"10yrs_2009_2018"	"Brain and Other Nervous System"	"Hispanic (All Races)"	4.649	0.048	4.556	4.744	10465	268777964
"Female"	"10yrs_2009_2018"	"Brain and Other Nervous System"	"Non-Hispanic Unknown Race"	 	 	 	 	649	0
"Female"	"10yrs_2009_2018"	"Thyroid"	"AllRaceEth"	20.921	0.036	20.850	20.992	351141	1609495410
"Female"	"10yrs_2009_2018"	"Thyroid"	"Non-Hispanic White"	22.330	0.047	22.237	22.423	245333	1018125162
"Female"	"10yrs_2009_2018"	"Thyroid"	"Non-Hispanic Black"	13.429	0.081	13.271	13.589	28526	214151267
"Female"	"10yrs_2009_2018"	"Thyroid"	"Non-Hispanic American Indian/Alaska Native"	17.574	0.377	16.843	18.329	2274	13479424
"Female"	"10yrs_2009_2018"	"Thyroid"	"Non-Hispanic Asian or Pacific Islander"	22.190	0.150	21.897	22.486	22320	94961593
"Female"	"10yrs_2009_2018"	"Thyroid"	"Hispanic (All Races)"	20.938	0.097	20.748	21.130	48631	268777964
"Female"	"10yrs_2009_2018"	"Thyroid"	"Non-Hispanic Unknown Race"	 	 	 	 	4057	0
"Female"	"10yrs_2009_2018"	"Hodgkin Lymphoma"	"AllRaceEth"	2.375	0.012	2.351	2.399	38895	1609495410
"Female"	"10yrs_2009_2018"	"Hodgkin Lymphoma"	"Non-Hispanic White"	2.614	0.017	2.582	2.647	26999	1018125162
"Female"	"10yrs_2009_2018"	"Hodgkin Lymphoma"	"Non-Hispanic Black"	2.376	0.034	2.311	2.443	5116	214151267
"Female"	"10yrs_2009_2018"	"Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	1.481	0.109	1.276	1.710	196	13479424
"Female"	"10yrs_2009_2018"	"Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	1.128	0.034	1.062	1.198	1106	94961593
"Female"	"10yrs_2009_2018"	"Hodgkin Lymphoma"	"Hispanic (All Races)"	2.068	0.030	2.008	2.128	5064	268777964
"Female"	"10yrs_2009_2018"	"Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	414	0
"Female"	"10yrs_2009_2018"	"Non-Hodgkin Lymphoma"	"AllRaceEth"	16.200	0.029	16.142	16.257	314223	1609495410
"Female"	"10yrs_2009_2018"	"Non-Hodgkin Lymphoma"	"Non-Hispanic White"	16.825	0.035	16.756	16.895	243303	1018125162
"Female"	"10yrs_2009_2018"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Black"	12.405	0.078	12.252	12.560	25971	214151267
"Female"	"10yrs_2009_2018"	"Non-Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	13.493	0.346	12.823	14.187	1637	13479424
"Female"	"10yrs_2009_2018"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	11.035	0.111	10.818	11.255	10236	94961593
"Female"	"10yrs_2009_2018"	"Non-Hodgkin Lymphoma"	"Hispanic (All Races)"	15.735	0.095	15.551	15.922	29636	268777964
"Female"	"10yrs_2009_2018"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	3440	0
"Female"	"10yrs_2009_2018"	"Myeloma"	"AllRaceEth"	5.631	0.017	5.597	5.664	111905	1609495410
"Female"	"10yrs_2009_2018"	"Myeloma"	"Non-Hispanic White"	4.740	0.018	4.705	4.776	71573	1018125162
"Female"	"10yrs_2009_2018"	"Myeloma"	"Non-Hispanic Black"	12.380	0.079	12.226	12.535	25636	214151267
"Female"	"10yrs_2009_2018"	"Myeloma"	"Non-Hispanic American Indian/Alaska Native"	5.728	0.226	5.293	6.188	692	13479424
"Female"	"10yrs_2009_2018"	"Myeloma"	"Non-Hispanic Asian or Pacific Islander"	3.127	0.060	3.012	3.246	2867	94961593
"Female"	"10yrs_2009_2018"	"Myeloma"	"Hispanic (All Races)"	5.747	0.058	5.633	5.862	10303	268777964
"Female"	"10yrs_2009_2018"	"Myeloma"	"Non-Hispanic Unknown Race"	 	 	 	 	834	0
"Female"	"10yrs_2009_2018"	"Leukemias"	"AllRaceEth"	11.271	0.025	11.222	11.320	213003	1609495410
"Female"	"10yrs_2009_2018"	"Leukemias"	"Non-Hispanic White"	11.762	0.031	11.702	11.822	162886	1018125162
"Female"	"10yrs_2009_2018"	"Leukemias"	"Non-Hispanic Black"	9.228	0.068	9.095	9.362	19143	214151267
"Female"	"10yrs_2009_2018"	"Leukemias"	"Non-Hispanic American Indian/Alaska Native"	9.794	0.288	9.238	10.375	1230	13479424
"Female"	"10yrs_2009_2018"	"Leukemias"	"Non-Hispanic Asian or Pacific Islander"	6.543	0.086	6.376	6.714	6007	94961593
"Female"	"10yrs_2009_2018"	"Leukemias"	"Hispanic (All Races)"	9.706	0.071	9.568	9.846	20910	268777964
"Female"	"10yrs_2009_2018"	"Leukemias"	"Non-Hispanic Unknown Race"	 	 	 	 	2827	0
"Female"	"10yrs_2009_2018"	"Mesothelioma"	"AllRaceEth"	0.407	0.005	0.398	0.416	7979	1609495410
"Female"	"10yrs_2009_2018"	"Mesothelioma"	"Non-Hispanic White"	0.452	0.006	0.441	0.463	6698	1018125162
"Female"	"10yrs_2009_2018"	"Mesothelioma"	"Non-Hispanic Black"	0.215	0.011	0.195	0.237	434	214151267
"Female"	"10yrs_2009_2018"	"Mesothelioma"	"Non-Hispanic American Indian/Alaska Native"	0.343	0.055	0.243	0.469	41	13479424
"Female"	"10yrs_2009_2018"	"Mesothelioma"	"Non-Hispanic Asian or Pacific Islander"	0.157	0.013	0.132	0.186	142	94961593
"Female"	"10yrs_2009_2018"	"Mesothelioma"	"Hispanic (All Races)"	0.347	0.014	0.320	0.375	641	268777964
"Female"	"10yrs_2009_2018"	"Mesothelioma"	"Non-Hispanic Unknown Race"	 	 	 	 	23	0
"Female"	"10yrs_2009_2018"	"Kaposi Sarcoma"	"AllRaceEth"	0.069	0.002	0.065	0.073	1295	1609495410
"Female"	"10yrs_2009_2018"	"Kaposi Sarcoma"	"Non-Hispanic White"	0.041	0.002	0.038	0.044	641	1018125162
"Female"	"10yrs_2009_2018"	"Kaposi Sarcoma"	"Non-Hispanic Black"	0.152	0.009	0.135	0.171	307	214151267
"Female"	"10yrs_2009_2018"	"Kaposi Sarcoma"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	13479424
"Female"	"10yrs_2009_2018"	"Kaposi Sarcoma"	"Non-Hispanic Asian or Pacific Islander"	0.031	0.006	0.020	0.045	27	94961593
"Female"	"10yrs_2009_2018"	"Kaposi Sarcoma"	"Hispanic (All Races)"	0.155	0.010	0.136	0.175	251	268777964
"Female"	"10yrs_2009_2018"	"Kaposi Sarcoma"	"Non-Hispanic Unknown Race"	 	 	 	 	63	0
